"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","hourOfDay","weekNum","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"May 20, 2018  1:00 PM",10,9,0,2,9.5,0,12.6666666666667,126.666666666667,5,7,5,13,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,4
"May 21, 2018  1:00 PM",64,55,0.125,22.375,14.125,1,14.125,904,6,6,4,13,7,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,8
"May 22, 2018 10:00 AM",33,31,0.142857142857143,6.28571428571429,12,2,16.8,554.4,7,5,3,10,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,7
"May 23, 2018  1:00 PM",56,35,0.166666666666667,60,18.3333333333333,3,18.3333333333333,1026.66666666667,8,4,2,13,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,6
"May 24, 2018 10:00 AM",79,55,0.111111111111111,26.8888888888889,14.7777777777778,4,14.7777777777778,1167.44444444444,9,3,1,10,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,9
"May 25, 2018  3:00 PM",22,8,0.333333333333333,20,6,5,6,132,10,2,0,15,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,3
"May 27, 2018  2:00 PM",35,30,0.166666666666667,23.3333333333333,9.83333333333333,0,11.8,413,12,0,18,14,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,6
"May 28, 2018  1:00 PM",51,23,0.2,446.8,16.6,1,16.6,846.6,1,12,17,13,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,5
"May 29, 2018 10:00 AM",50,37,0.142857142857143,93.8571428571429,15,2,15,750,2,11,16,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,7
"May 30, 2018 12:00 PM",28,26,0.166666666666667,14.5,28.8333333333333,3,28.8333333333333,807.333333333334,3,10,15,12,9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,6
"May 31, 2018  1:00 PM",39,32,0.142857142857143,57.1428571428571,17.5714285714286,4,17.5714285714286,685.285714285715,4,9,14,13,9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,7
"Jun 1, 2018  3:00 PM",89,48,0.5,11.8333333333333,5.83333333333333,5,11.6666666666667,1038.33333333333,5,8,13,15,9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,6
"Jun 3, 2018  3:00 PM",26,19,0.25,22,8.75,0,8.75,227.5,7,6,11,15,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,4
"Jun 4, 2018 10:00 AM",110,51,0.142857142857143,43.1428571428571,15,1,15,1650,8,5,10,10,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,7
"Jun 5, 2018 10:00 AM",79,49,0.166666666666667,57.8333333333333,10.25,2,17.5714285714286,1388.14285714286,9,4,9,10,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,12
"Jun 6, 2018 11:00 AM",101,56,0,162.916666666667,18.5,3,22.2,2242.2,10,3,8,11,10,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,12
"Jun 7, 2018  9:00 AM",53,24,0.142857142857143,24.5714285714286,16.1428571428571,4,16.1428571428571,855.571428571429,11,2,7,9,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,7
"Jun 12, 2018 10:00 AM",3,0,0.5,1,0,2,100,300,3,-1,2,10,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,202,4.4,16.35,0.29,0.14,0.05,2
