"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Apr 28, 2018  4:00 PM",0,8,1,0,7.5,6,10.4,0,9,3,13,4,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"Apr 29, 2018  5:00 PM",34,15,0,68.3333333333333,17,0,21.6,734.4,10,2,12,4,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 29, 2018  8:00 PM",7,19,1,36.6666666666667,19,0,21.6,151.2,10,2,12,4,20,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"Apr 30, 2018  7:00 PM",12,8,4,2,14,1,12.75,153,11,1,11,4,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,1
"Apr 30, 2018  8:00 PM",24,21,1,5,12.3333333333333,1,12.75,306,11,1,11,4,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 1, 2018  6:00 PM",32,20,1.5,25,11.5,2,12.5,400,12,0,10,4,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 1, 2018  8:00 PM",16,25,1,28.6666666666667,9,2,12.5,200,12,0,10,4,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,3
"May 2, 2018  5:00 PM",3,0,0,0,0,3,100,300,1,8,9,5,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 3, 2018  6:00 PM",25,6,1,93.5,31,4,24.5,612.5,2,7,8,5,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,187,4.5,16.6,0.08,0.18,0.02,2
"May 3, 2018  8:00 PM",12,13,0.5,26.5,9,4,24.5,294,2,7,8,5,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,187,4.5,16.6,0.08,0.18,0.02,4
