,sign_ups,serves,servers,average_wait_time,average_serve_time,index,day,avgDayServeTime,loadInflux,daysAfterPrevAssnDue,daysUntilNextAssnDue,daysTilExam,weekNum,hourOfDay,monday,tuesday,wednesday,thursday,friday,saturday,sunday,morning,noon,afternoon,evening,L10daysAfterPrevAssnDue,L5daysAfterPrevAssnDue,L3daysAfterPrevAssnDue,L1daysAfterPrevAssnDue,L10daysUntilNextAssnDue,L5daysUntilNextAssnDue,L3daysUntilNextAssnDue,L1daysUntilNextAssnDue,L10daysTilExam,L5daysTilExam,L3daysTilExam,L1daysTilExam,NumStudents,InstructorRating,AvgHrsSpent,ProportionFrosh,ProportionGrads,ProportionPhDs
4/10/17 9:00,0,0,0,0,0,9,1,17,0,-1,1,18,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 10:00,0,0,0,0,0,10,1,17,0,-1,1,18,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 11:00,0,0,0,0,0,11,1,17,0,-1,1,18,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 12:00,0,0,0,0,0,12,1,17,0,-1,1,18,2,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 13:00,0,0,0,0,0,13,1,17,0,-1,1,18,2,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 14:00,0,0,0,0,0,14,1,17,0,-1,1,18,2,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 15:00,0,0,0,0,0,15,1,17,0,-1,1,18,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 16:00,0,0,0,0,0,16,1,17,0,-1,1,18,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 17:00,0,0,0,0,0,17,1,17,0,-1,1,18,2,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 18:00,1,1,1,3,17,18,1,17,17,-1,1,18,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 19:00,0,0,0,0,0,19,1,17,0,-1,1,18,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 20:00,0,0,0,0,0,20,1,17,0,-1,1,18,2,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/10/17 21:00,0,0,0,0,0,21,1,17,0,-1,1,18,2,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 9:00,0,0,0,0,0,33,2,11.33333333,0,-1,0,17,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 10:00,0,0,0,0,0,34,2,11.33333333,0,-1,0,17,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 11:00,0,0,0,0,0,35,2,11.33333333,0,-1,0,17,2,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 12:00,1,1,1,2,7,36,2,11.33333333,11.33333333,-1,0,17,2,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 13:00,0,0,0,0,0,37,2,11.33333333,0,-1,0,17,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 14:00,0,0,0,0,0,38,2,11.33333333,0,-1,0,17,2,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 15:00,1,0,0,68,0,39,2,11.33333333,11.33333333,-1,0,17,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 16:00,1,0,0,8,0,40,2,11.33333333,11.33333333,-1,0,17,2,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 17:00,1,2,2,9,6,41,2,11.33333333,11.33333333,-1,0,17,2,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 18:00,2,2,2,4,21,42,2,11.33333333,22.66666667,-1,0,17,2,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 19:00,0,1,0,0,0,43,2,11.33333333,0,-1,0,17,2,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 20:00,0,0,0,0,0,44,2,11.33333333,0,-1,0,17,2,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/11/17 21:00,0,0,0,0,0,45,2,11.33333333,0,-1,0,17,2,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 9:00,0,0,0,0,0,57,3,11.5,0,1,6,16,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 10:00,0,0,0,0,0,58,3,11.5,0,1,6,16,2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 11:00,0,0,0,0,0,59,3,11.5,0,1,6,16,2,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 12:00,0,0,0,0,0,60,3,11.5,0,1,6,16,2,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 13:00,0,0,0,0,0,61,3,11.5,0,1,6,16,2,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 14:00,1,1,1,3,19,62,3,11.5,11.5,1,6,16,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 15:00,2,2,2,9,4,63,3,11.5,23,1,6,16,2,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 16:00,0,0,0,0,0,64,3,11.5,0,1,6,16,2,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 17:00,0,0,0,0,0,65,3,11.5,0,1,6,16,2,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 18:00,0,0,0,0,0,66,3,11.5,0,1,6,16,2,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 19:00,0,0,0,0,0,67,3,11.5,0,1,6,16,2,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 20:00,0,0,0,0,0,68,3,11.5,0,1,6,16,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/12/17 21:00,0,0,0,0,0,69,3,11.5,0,1,6,16,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 9:00,2,0,1,8,15,81,4,10.55555556,21.11111111,2,5,15,2,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 10:00,4,4,1,12,7,82,4,10.55555556,42.22222222,2,5,15,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 11:00,3,4,1,3,7,83,4,10.55555556,31.66666667,2,5,15,2,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 12:00,0,0,0,0,0,84,4,10.55555556,0,2,5,15,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 13:00,4,2,1,11,10,85,4,10.55555556,42.22222222,2,5,15,2,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 14:00,8,6,1,22,9,86,4,10.55555556,84.44444444,2,5,15,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 15:00,4,5,2,18,16,87,4,10.55555556,42.22222222,2,5,15,2,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 16:00,2,3,1,17,12,88,4,10.55555556,21.11111111,2,5,15,2,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 17:00,0,0,0,0,0,89,4,10.55555556,0,2,5,15,2,17,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 18:00,2,0,0,7,0,90,4,10.55555556,21.11111111,2,5,15,2,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 19:00,8,5,1,39,10,91,4,10.55555556,84.44444444,2,5,15,2,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 20:00,2,4,1,42,9,92,4,10.55555556,21.11111111,2,5,15,2,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/13/17 21:00,0,1,0,0,0,93,4,10.55555556,0,2,5,15,2,21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 9:00,0,0,0,0,0,105,5,18.5,0,3,4,14,2,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 10:00,8,4,2,13,19,106,5,18.5,148,3,4,14,2,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 11:00,2,5,2,2,18,107,5,18.5,37,3,4,14,2,11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 12:00,0,0,0,0,0,108,5,18.5,0,3,4,14,2,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 13:00,0,0,0,0,0,109,5,18.5,0,3,4,14,2,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 14:00,0,0,0,0,0,110,5,18.5,0,3,4,14,2,14,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 15:00,0,0,0,0,0,111,5,18.5,0,3,4,14,2,15,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 16:00,0,0,0,0,0,112,5,18.5,0,3,4,14,2,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 17:00,0,0,0,0,0,113,5,18.5,0,3,4,14,2,17,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 18:00,0,0,0,0,0,114,5,18.5,0,3,4,14,2,18,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 19:00,0,0,0,0,0,115,5,18.5,0,3,4,14,2,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 20:00,0,0,0,0,0,116,5,18.5,0,3,4,14,2,20,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/14/17 21:00,0,0,0,0,0,117,5,18.5,0,3,4,14,2,21,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 9:00,0,0,0,0,0,129,6,12.66666667,0,4,3,13,2,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 10:00,0,0,0,0,0,130,6,12.66666667,0,4,3,13,2,10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 11:00,2,0,0,17,0,131,6,12.66666667,25.33333333,4,3,13,2,11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 12:00,8,5,1,31,10,132,6,12.66666667,101.3333333,4,3,13,2,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 13:00,4,5,1,425,11,133,6,12.66666667,50.66666667,4,3,13,2,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 14:00,0,2,1,0,17,134,6,12.66666667,0,4,3,13,2,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 15:00,0,0,0,0,0,135,6,12.66666667,0,4,3,13,2,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 16:00,0,0,0,0,0,136,6,12.66666667,0,4,3,13,2,16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 17:00,0,0,0,0,0,137,6,12.66666667,0,4,3,13,2,17,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 18:00,0,0,0,0,0,138,6,12.66666667,0,4,3,13,2,18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 19:00,0,0,0,0,0,139,6,12.66666667,0,4,3,13,2,19,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 20:00,0,0,0,0,0,140,6,12.66666667,0,4,3,13,2,20,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/15/17 21:00,0,0,0,0,0,141,6,12.66666667,0,4,3,13,2,21,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 9:00,0,0,0,0,0,153,0,11,0,5,2,12,2,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 10:00,0,0,0,0,0,154,0,11,0,5,2,12,2,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 11:00,0,0,0,0,0,155,0,11,0,5,2,12,2,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 12:00,0,0,0,0,0,156,0,11,0,5,2,12,2,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 13:00,0,0,0,0,0,157,0,11,0,5,2,12,2,13,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 14:00,0,0,0,0,0,158,0,11,0,5,2,12,2,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 15:00,13,6,1,71,9,159,0,11,143,5,2,12,2,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 16:00,0,5,1,0,11,160,0,11,0,5,2,12,2,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 17:00,0,3,1,0,11,161,0,11,0,5,2,12,2,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 18:00,0,0,0,0,0,162,0,11,0,5,2,12,2,18,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 19:00,19,5,1,63,11,163,0,11,209,5,2,12,2,19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 20:00,0,6,1,0,10,164,0,11,0,5,2,12,2,20,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/16/17 21:00,0,4,1,0,14,165,0,11,0,5,2,12,2,21,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 9:00,0,0,0,0,0,177,1,11.11111111,0,6,1,11,3,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 10:00,14,6,2,22,4,178,1,11.11111111,155.5555556,6,1,11,3,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 11:00,9,5,2,44,17,179,1,11.11111111,100,6,1,11,3,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 12:00,0,5,2,0,14,180,1,11.11111111,0,6,1,11,3,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 13:00,0,0,0,0,0,181,1,11.11111111,0,6,1,11,3,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 14:00,3,0,1,7,7,182,1,11.11111111,33.33333333,6,1,11,3,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 15:00,11,5,2,34,13,183,1,11.11111111,122.2222222,6,1,11,3,15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 16:00,7,10,2,24,12,184,1,11.11111111,77.77777778,6,1,11,3,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 17:00,8,8,2,5,10,185,1,11.11111111,88.88888889,6,1,11,3,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 18:00,6,5,2,12,14,186,1,11.11111111,66.66666667,6,1,11,3,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 19:00,11,11,2,13,9,187,1,11.11111111,122.2222222,6,1,11,3,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 20:00,0,2,0,0,0,188,1,11.11111111,0,6,1,11,3,20,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/17/17 21:00,0,0,0,0,0,189,1,11.11111111,0,6,1,11,3,21,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 9:00,0,0,0,0,0,201,2,16.09090909,0,7,0,10,3,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 10:00,13,5,2,23,17,202,2,16.09090909,209.1818182,7,0,10,3,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 11:00,4,7,2,5,11,203,2,16.09090909,64.36363636,7,0,10,3,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 12:00,10,4,2,27,15,204,2,16.09090909,160.9090909,7,0,10,3,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 13:00,3,6,2,22,22,205,2,16.09090909,48.27272727,7,0,10,3,13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 14:00,2,6,2,0,16,206,2,16.09090909,32.18181818,7,0,10,3,14,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 15:00,9,5,2,22,10,207,2,16.09090909,144.8181818,7,0,10,3,15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 16:00,12,8,2,30,11,208,2,16.09090909,193.0909091,7,0,10,3,16,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 17:00,8,9,2,44,18,209,2,16.09090909,128.7272727,7,0,10,3,17,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 18:00,5,4,1,92,16,210,2,16.09090909,80.45454545,7,0,10,3,18,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 19:00,3,2,1,116,25,211,2,16.09090909,48.27272727,7,0,10,3,19,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 20:00,0,4,1,0,16,212,2,16.09090909,0,7,0,10,3,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/18/17 21:00,0,1,0,0,0,213,2,16.09090909,0,7,0,10,3,21,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 9:00,1,0,1,13,6,225,3,10.9,10.9,1,7,9,3,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 10:00,5,4,2,5,18,226,3,10.9,54.5,1,7,9,3,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 11:00,4,6,2,2,11,227,3,10.9,43.6,1,7,9,3,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 12:00,8,4,2,11,6,228,3,10.9,87.2,1,7,9,3,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 13:00,7,6,1,21,9,229,3,10.9,76.3,1,7,9,3,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 14:00,7,1,1,28,16,230,3,10.9,76.3,1,7,9,3,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
4/19/17 15:00,6,5,1,54,10,231,3,10.9,65.4,1,7,9,3,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,184,4.3,16.35,0.29,0.14,0.05
