"","sign_ups","serves","servers","average_wait_time","average_serve_time","index","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs"
"Sep 24, 2018 11:00 AM",0,0,0,0,0,179,1,15,0,-1,23,44,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018 12:00 PM",0,0,0,0,0,180,1,15,0,-1,23,44,1,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  1:00 PM",0,0,0,0,0,181,1,15,0,-1,23,44,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  2:00 PM",0,0,0,0,0,182,1,15,0,-1,23,44,1,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  3:00 PM",0,0,0,0,0,183,1,15,0,-1,23,44,1,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  4:00 PM",0,0,0,0,0,184,1,15,0,-1,23,44,1,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  5:00 PM",0,0,0,0,0,185,1,15,0,-1,23,44,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  6:00 PM",0,0,0,0,0,186,1,15,0,-1,23,44,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  7:00 PM",0,0,0,0,0,187,1,15,0,-1,23,44,1,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  8:00 PM",0,0,0,0,0,188,1,15,0,-1,23,44,1,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 24, 2018  9:00 PM",0,0,0,0,0,189,1,15,0,-1,23,44,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  9:00 AM",0,0,0,0,0,201,2,14,0,-1,22,43,1,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018 10:00 AM",0,0,0,0,0,202,2,14,0,-1,22,43,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018 11:00 AM",0,0,0,0,0,203,2,14,0,-1,22,43,1,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018 12:00 PM",1,0,1,0,0,204,2,14,14,-1,22,43,1,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  1:00 PM",4,2,1,7,11,205,2,14,56,-1,22,43,1,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  2:00 PM",0,0,0,0,0,206,2,14,0,-1,22,43,1,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  3:00 PM",0,0,0,0,0,207,2,14,0,-1,22,43,1,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  4:00 PM",0,0,0,0,0,208,2,14,0,-1,22,43,1,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  5:00 PM",0,0,0,0,0,209,2,14,0,-1,22,43,1,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  6:00 PM",6,3,1,16,19,210,2,14,84,-1,22,43,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  7:00 PM",2,5,1,6,12,211,2,14,28,-1,22,43,1,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  8:00 PM",1,1,1,7,0,212,2,14,14,-1,22,43,1,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 25, 2018  9:00 PM",1,0,0,2205,0,213,2,14,14,-1,22,43,1,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  9:00 AM",0,0,0,0,0,225,3,15,0,-1,21,42,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018 10:00 AM",0,0,0,0,0,226,3,15,0,-1,21,42,1,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018 11:00 AM",0,0,0,0,0,227,3,15,0,-1,21,42,1,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018 12:00 PM",0,0,0,0,0,228,3,15,0,-1,21,42,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  1:00 PM",0,0,0,0,0,229,3,15,0,-1,21,42,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  2:00 PM",0,0,0,0,0,230,3,15,0,-1,21,42,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  3:00 PM",0,0,0,0,0,231,3,15,0,-1,21,42,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  4:00 PM",0,0,0,0,0,232,3,15,0,-1,21,42,1,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  5:00 PM",0,0,0,0,0,233,3,15,0,-1,21,42,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  6:00 PM",0,0,0,0,0,234,3,15,0,-1,21,42,1,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  7:00 PM",0,0,0,0,0,235,3,15,0,-1,21,42,1,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  8:00 PM",0,0,0,0,0,236,3,15,0,-1,21,42,1,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 26, 2018  9:00 PM",0,0,0,0,0,237,3,15,0,-1,21,42,1,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  9:00 AM",0,0,0,0,0,249,4,7,0,-1,20,41,1,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018 10:00 AM",0,1,1,0,0,250,4,7,0,-1,20,41,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018 11:00 AM",0,0,0,0,0,251,4,7,0,-1,20,41,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018 12:00 PM",0,0,0,0,0,252,4,7,0,-1,20,41,1,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  1:00 PM",0,0,0,0,0,253,4,7,0,-1,20,41,1,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  2:00 PM",1,1,1,0,2,254,4,7,7,-1,20,41,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  3:00 PM",4,2,1,9,8,255,4,7,28,-1,20,41,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  4:00 PM",2,2,1,14,11,256,4,7,14,-1,20,41,1,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  5:00 PM",2,3,1,12,0,257,4,7,14,-1,20,41,1,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  6:00 PM",0,0,0,0,0,258,4,7,0,-1,20,41,1,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  7:00 PM",0,0,0,0,0,259,4,7,0,-1,20,41,1,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  8:00 PM",1,0,0,0,0,260,4,7,7,-1,20,41,1,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 27, 2018  9:00 PM",1,0,0,667,0,261,4,7,7,-1,20,41,1,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  9:00 AM",0,0,0,0,0,273,5,13,0,-1,19,40,1,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018 10:00 AM",0,0,0,0,0,274,5,13,0,-1,19,40,1,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018 11:00 AM",0,0,0,0,0,275,5,13,0,-1,19,40,1,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018 12:00 PM",0,0,0,0,0,276,5,13,0,-1,19,40,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  1:00 PM",0,0,0,0,0,277,5,13,0,-1,19,40,1,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  2:00 PM",1,0,1,3,19,278,5,13,13,-1,19,40,1,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  3:00 PM",2,3,1,5,6,279,5,13,26,-1,19,40,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  4:00 PM",5,5,1,1,14,280,5,13,65,-1,19,40,1,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  5:00 PM",1,0,0,0,0,281,5,13,13,-1,19,40,1,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  6:00 PM",0,0,0,0,0,282,5,13,0,-1,19,40,1,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  7:00 PM",0,0,0,0,0,283,5,13,0,-1,19,40,1,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  8:00 PM",0,0,0,0,0,284,5,13,0,-1,19,40,1,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 28, 2018  9:00 PM",0,0,0,0,0,285,5,13,0,-1,19,40,1,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  9:00 AM",0,0,0,0,0,297,6,15,0,-1,18,39,1,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018 10:00 AM",0,0,0,0,0,298,6,15,0,-1,18,39,1,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018 11:00 AM",0,0,0,0,0,299,6,15,0,-1,18,39,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018 12:00 PM",0,0,0,0,0,300,6,15,0,-1,18,39,1,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  1:00 PM",0,0,0,0,0,301,6,15,0,-1,18,39,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  2:00 PM",0,0,0,0,0,302,6,15,0,-1,18,39,1,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  3:00 PM",0,0,0,0,0,303,6,15,0,-1,18,39,1,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  4:00 PM",0,0,0,0,0,304,6,15,0,-1,18,39,1,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  5:00 PM",0,0,0,0,0,305,6,15,0,-1,18,39,1,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  6:00 PM",0,0,0,0,0,306,6,15,0,-1,18,39,1,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  7:00 PM",0,0,0,0,0,307,6,15,0,-1,18,39,1,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  8:00 PM",0,0,0,0,0,308,6,15,0,-1,18,39,1,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 29, 2018  9:00 PM",0,0,0,0,0,309,6,15,0,-1,18,39,1,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  9:00 AM",0,0,0,0,0,321,0,15,0,-1,17,38,1,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018 10:00 AM",0,0,0,0,0,322,0,15,0,-1,17,38,1,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018 11:00 AM",0,0,0,0,0,323,0,15,0,-1,17,38,1,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018 12:00 PM",0,0,0,0,0,324,0,15,0,-1,17,38,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  1:00 PM",0,0,0,0,0,325,0,15,0,-1,17,38,1,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  2:00 PM",0,0,0,0,0,326,0,15,0,-1,17,38,1,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  3:00 PM",0,0,0,0,0,327,0,15,0,-1,17,38,1,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  4:00 PM",0,0,0,0,0,328,0,15,0,-1,17,38,1,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  5:00 PM",0,0,0,0,0,329,0,15,0,-1,17,38,1,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  6:00 PM",0,0,0,0,0,330,0,15,0,-1,17,38,1,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  7:00 PM",0,0,0,0,0,331,0,15,0,-1,17,38,1,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  8:00 PM",0,0,0,0,0,332,0,15,0,-1,17,38,1,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Sep 30, 2018  9:00 PM",0,0,0,0,0,333,0,15,0,-1,17,38,1,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  9:00 AM",0,0,0,0,0,9,1,8.8,0,-1,16,37,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018 10:00 AM",0,0,0,0,0,10,1,8.8,0,-1,16,37,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018 11:00 AM",0,0,0,0,0,11,1,8.8,0,-1,16,37,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018 12:00 PM",0,0,0,0,0,12,1,8.8,0,-1,16,37,2,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  1:00 PM",7,3,1,12,11,13,1,8.8,61.6,-1,16,37,2,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  2:00 PM",4,7,1,20,4,14,1,8.8,35.2,-1,16,37,2,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  3:00 PM",6,5,1,2,9,15,1,8.8,52.8,-1,16,37,2,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  4:00 PM",5,3,1,5,14,16,1,8.8,44,-1,16,37,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  5:00 PM",2,4,1,1,6,17,1,8.8,17.6,-1,16,37,2,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  6:00 PM",0,0,0,0,0,18,1,8.8,0,-1,16,37,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  7:00 PM",0,0,0,0,0,19,1,8.8,0,-1,16,37,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  8:00 PM",0,0,0,0,0,20,1,8.8,0,-1,16,37,2,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 1, 2018  9:00 PM",0,0,0,0,0,21,1,8.8,0,-1,16,37,2,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  9:00 AM",0,0,0,0,0,33,2,10.8571428571429,0,-1,15,36,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018 10:00 AM",2,2,1,5,0,34,2,10.8571428571429,21.7142857142857,-1,15,36,2,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018 11:00 AM",0,0,0,0,0,35,2,10.8571428571429,0,-1,15,36,2,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018 12:00 PM",0,0,0,0,0,36,2,10.8571428571429,0,-1,15,36,2,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  1:00 PM",0,0,0,0,0,37,2,10.8571428571429,0,-1,15,36,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  2:00 PM",0,0,0,0,0,38,2,10.8571428571429,0,-1,15,36,2,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  3:00 PM",5,2,1,17,17,39,2,10.8571428571429,54.2857142857143,-1,15,36,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  4:00 PM",5,6,1,7,9,40,2,10.8571428571429,54.2857142857143,-1,15,36,2,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  5:00 PM",1,3,1,2,8,41,2,10.8571428571429,10.8571428571429,-1,15,36,2,17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  6:00 PM",1,1,1,1,12,42,2,10.8571428571429,10.8571428571429,-1,15,36,2,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  7:00 PM",1,1,1,0,4,43,2,10.8571428571429,10.8571428571429,-1,15,36,2,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  8:00 PM",1,0,1,5,18,44,2,10.8571428571429,10.8571428571429,-1,15,36,2,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 2, 2018  9:00 PM",2,2,1,13,8,45,2,10.8571428571429,21.7142857142857,-1,15,36,2,21,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018  9:00 AM",0,0,0,0,0,57,3,8.5,0,-1,14,35,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
"Oct 3, 2018 10:00 AM",0,0,0,0,0,58,3,8.5,0,-1,14,35,2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,634,4.1,15.3,0.04,0.49,0.21
